Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2021,Spring,2021-sp,IS,430,Foundations Info Processing,ONL,14,7,4,2,1,0,0,0,0,0,0,0,0,0,"Trainor, Kevin"
2021,Spring,2021-sp,IS,439,Web Devel Using App Framwrk,ONL,2,12,2,2,3,0,0,0,0,0,0,0,0,0,"Trainor, Kevin"
2021,Spring,2021-sp,IS,445,Data Visualization,ONL,0,33,0,1,0,0,1,0,0,0,0,0,0,0,"Naiman, Jill P"
2021,Spring,2021-sp,IS,455,Database Design & Prototyping,ONL,1,17,3,0,2,0,1,0,0,0,0,0,0,0,"Trainor, Kevin"
2021,Spring,2021-sp,IS,457,Data Storytelling,ONL,0,17,5,1,0,0,0,0,0,0,0,0,1,0,"McDowell, Kathleen"
2021,Spring,2021-sp,IS,471,Instruc Strat Tech Info Prof,ONL,6,15,0,0,0,0,0,1,0,0,0,0,2,0,"Wong, Melissa A"
2021,Spring,2021-sp,IS,501,Reference and Info Services,ONL,0,22,0,0,1,1,0,0,0,0,0,0,0,0,"Holba Puacz, Jeanne T"
2021,Spring,2021-sp,IS,504,Sociotechnical Info Systems,ONL,4,10,4,5,0,1,0,0,0,0,0,0,0,0,"Darch, Peter T"
2021,Spring,2021-sp,IS,505,Info Org and Access,ONL,0,18,5,3,5,1,0,0,0,0,0,0,0,0,"Wickett, Karen M"
2021,Spring,2021-sp,IS,505,Info Org and Access,ONL,27,4,0,1,0,0,0,0,0,0,0,0,0,0,"Choi, Inkyung"
2021,Spring,2021-sp,IS,505,Info Org and Access,ONL,0,30,0,0,1,0,0,0,0,0,0,0,0,0,"MacMullen, Thomas C"
2021,Spring,2021-sp,IS,507,"Data, Stat, Info",ONL,38,5,0,1,0,0,0,0,0,0,0,0,0,0,"Besser, Stephanie A"
2021,Spring,2021-sp,IS,510,Libraries Info and Society,ONL,6,16,1,0,0,0,0,0,0,0,0,0,1,0,"LaBarre, Kathryn A"
2021,Spring,2021-sp,IS,521,Digital Libraries,ONL,0,17,2,1,0,0,0,0,0,0,0,0,1,0,"Oliver, Megan A"
2021,Spring,2021-sp,IS,523,Preserving Info Resources,ONL,0,6,9,6,1,1,1,0,0,0,0,0,1,0,"Huot, Andrew R"
2021,Spring,2021-sp,IS,530,Collection Development,ONL,0,27,0,0,0,0,0,0,0,0,0,0,1,0,"Holba Puacz, Jeanne T"
2021,Spring,2021-sp,IS,557,Appd Machine Learn: Team Proj,ONL,0,17,1,2,0,1,0,0,0,0,0,0,0,0,"Bosch, Nigel"
2021,Spring,2021-sp,IS,571,Info Service for Diverse Users,ONL,0,18,2,1,0,0,1,0,0,0,0,0,0,0,"Alvarez, Barbara A"
2021,Spring,2021-sp,IS,575,Metadata in Theory & Practice,ONL,0,15,5,1,1,0,0,1,0,0,0,0,1,0,"Jett, Jacob G"
2021,Spring,2021-sp,IS,582,Academic Librarianship,ONL,13,12,0,0,2,0,0,1,0,0,0,0,0,0,"Wong, Melissa A"
2021,Spring,2021-sp,IS,582,Rare Books and Special Collect,ONL,0,21,0,0,1,1,0,0,0,0,0,0,0,0,"Oliver, Megan A"
2021,Spring,2021-sp,IS,582,Social Crisis andLibrarianship,ONL,0,25,0,0,0,0,0,0,0,0,0,0,1,0,"Holba Puacz, Jeanne T"
2021,Spring,2021-sp,IS,597,Progr Analytics & Data Process,ONL,0,21,5,0,4,0,0,0,0,0,0,0,0,0,"Weible, John D"
2021,Spring,2021-sp,JOUR,200,Introduction to Journalism,ONL,50,91,35,15,12,12,6,4,7,0,3,0,5,0,"Ng, Yee Man Margare"
2021,Spring,2021-sp,JOUR,205,History of American Journalism,ONL,0,20,7,24,4,2,0,2,0,0,1,0,0,0,"Heuman, Joshua M"
2021,Spring,2021-sp,JOUR,215,Multimedia Reporting,OLC,6,7,4,5,2,2,1,1,0,0,0,0,3,0,"Johnson, Brian K"
2021,Spring,2021-sp,JOUR,250,Journalism Ethics & Diversity,ONL,6,18,14,6,9,2,0,3,0,0,1,0,2,0,"Craft, Stephanie L"
2021,Spring,2021-sp,JOUR,311,Media Law,LCD,2,11,4,4,2,0,2,0,0,0,0,0,1,0,"Holden, Benjamin A"
2021,Spring,2021-sp,JOUR,451,Research Methods in Journalism,ONL,6,11,1,1,5,0,1,2,1,0,2,1,3,0,"Ray, Rik"
2021,Spring,2021-sp,JOUR,460,Navigating the Job Market,OLB,0,19,0,0,3,0,0,0,0,0,0,0,0,0,"McDonald, Jean A"
2021,Spring,2021-sp,JOUR,460,Sport Jrn: Brundage & Olympics,ONL,0,15,0,0,5,0,0,0,0,0,0,0,1,0,"McDonald, Jean A"
2021,Spring,2021-sp,KIN,100,Development Activities,OLB,0,21,0,0,4,0,0,0,0,0,0,0,1,0,"Kinder, Christopher J"
2021,Spring,2021-sp,KIN,100,Walking & Movement Wellness,LAB,0,25,0,0,4,0,0,0,0,0,0,0,0,0,"North, Jonathan R"
2021,Spring,2021-sp,KIN,100,Walking & Movement Wellness,LAB,0,32,0,0,4,0,0,0,0,0,0,0,0,0,"North, Jonathan R"
2021,Spring,2021-sp,KIN,100,Walking & Movement Wellness,LAB,10,11,0,0,1,0,0,0,0,0,0,0,1,0,"Fliflet, Alexander M"
2021,Spring,2021-sp,KIN,100,Walking & Movement Wellness,LAB,6,15,4,3,2,1,1,1,0,0,0,0,2,0,"King, Alexis C"
2021,Spring,2021-sp,KIN,120,Injuries in Sport,OLC,11,16,2,4,4,3,1,5,0,0,0,0,2,0,"Danbury, Anne E"
2021,Spring,2021-sp,KIN,122,Physical Activity and Health,OLC,16,13,11,10,8,2,1,4,2,0,0,0,6,0,"Richards, Alicia"
2021,Spring,2021-sp,KIN,122,Physical Activity and Health,ONL,23,68,61,40,19,28,14,9,14,8,8,5,25,0,"Richards, Alicia"
2021,Spring,2021-sp,KIN,125,Orientation KIN & Comm Health,OD,0,91,0,0,13,0,0,2,0,0,1,0,0,0,"O'Neill, Amy"
2021,Spring,2021-sp,KIN,140,Social Sci of Human Movement,OLC,24,32,31,12,6,4,8,6,5,3,2,2,3,0,"Pindus, Dominika M"
2021,Spring,2021-sp,KIN,142,Contemporary Issues in Sport,ONL,0,98,0,0,26,0,0,11,0,0,6,0,15,0,"Sydnor, Synthia"
2021,Spring,2021-sp,KIN,142,Contemporary Issues in Sport,ONL,0,101,0,0,15,0,0,6,0,0,0,0,0,0,"Sydnor, Synthia"
2021,Spring,2021-sp,KIN,150,Bioscience of Human Movement,OLC,0,40,0,0,54,0,0,24,0,0,5,0,3,0,"Boppart, Marni"
2021,Spring,2021-sp,KIN,199,Medical Terminology,ONL,0,21,3,0,1,0,1,1,0,0,0,0,2,0,"O'Connor, Jamie A"
2021,Spring,2021-sp,KIN,199,Stress Management,ONL,4,3,7,2,2,1,3,1,1,1,3,0,2,0,"Ensign, Julene M"
2021,Spring,2021-sp,KIN,201,Phys Activity Research Methods,OLC,71,19,7,8,2,2,3,0,3,2,0,0,3,0,"Gothe, Neha P"
2021,Spring,2021-sp,KIN,247,Intro to Sport Psychology,OLC,0,18,0,0,2,0,0,1,0,0,0,0,0,0,"Mullen, Sean P"
2021,Spring,2021-sp,KIN,247,Intro to Sport Psychology,ONL,0,260,22,4,15,2,2,2,1,0,0,0,4,0,"Phansikar, Madhura Abhay"
2021,Spring,2021-sp,KIN,249,Sport & Modern Society,ONL,131,61,25,17,20,8,3,6,5,4,2,1,16,0,"Park, Doo Jae"
2021,Spring,2021-sp,KIN,249,Sport & Modern Society,ONL,111,67,27,10,13,5,1,1,0,0,0,0,1,0,"Park, Doo Jae"
2021,Spring,2021-sp,KIN,259,Motor Development and Control,OLC,0,55,25,15,8,1,6,2,1,1,0,2,3,0,"Carlson, Kristin N"
2021,Spring,2021-sp,KIN,262,"Motor Develop, Growth & Form",OLC,0,6,4,5,9,1,0,3,2,2,0,0,2,0,"Carlson, Kristin N"
2021,Spring,2021-sp,KIN,268,Children's Movement,OLC,2,25,5,7,4,1,0,1,0,0,2,0,0,0,"Ison, Shelby E"
2021,Spring,2021-sp,KIN,340,Soc & Psych of Phys Activity,OLC,0,63,31,19,12,5,6,1,1,0,1,0,1,0,"Petruzzello, Steven J"
2021,Spring,2021-sp,KIN,352,Bioenergetics of Movement,OLC,0,47,0,0,31,0,0,6,0,0,6,0,1,0,"Burd, Nicholas A"
2021,Spring,2021-sp,KIN,355,Biomechanics of Human Movement,OLC,13,40,26,14,17,1,3,1,1,0,2,0,0,0,"Rice, Ian M"
2021,Spring,2021-sp,KIN,369,Coaching Strategies,OLC,17,14,0,3,2,0,1,0,0,0,1,0,1,0,"Kinder, Christopher J"
2021,Spring,2021-sp,KIN,442,"Body, Culture & Society",ONL,33,4,1,1,2,2,1,0,0,0,0,0,2,0,"Haugen, Matthew B"
2021,Spring,2021-sp,KIN,443,Psychophysiology in Ex & Sport,OLC,0,36,0,0,4,0,0,0,0,0,0,0,1,0,
2021,Spring,2021-sp,KIN,449,Rehabilitation Biomechanics,LEC,15,10,0,1,0,0,0,1,0,0,0,0,0,0,"Jan, Yih-Kuen"
2021,Spring,2021-sp,KIN,494,Assistive Technologies,OLC,5,8,5,1,1,1,0,0,0,0,0,0,0,0,"Rice, Ian M"
2021,Spring,2021-sp,KIN,494,Health Behaviors & Cognition,ONL,0,23,0,0,8,0,0,0,0,0,1,0,0,0,"Khan, Naiman A"
2021,Spring,2021-sp,LA,101,Introduction to Landscape Arch,OLC,21,16,10,1,6,4,2,0,1,2,0,0,3,0,"Hays, David L"
2021,Spring,2021-sp,LA,101,Introduction to Landscape Arch,LEC,19,5,2,1,2,2,0,1,0,0,0,0,0,0,"Hays, David L"
2021,Spring,2021-sp,LA,221,History of the Prison,OLC,29,14,5,2,16,3,5,11,1,3,5,1,17,0,"Ginsburg, Rebecca"
2021,Spring,2021-sp,LA,250,Environmental Site Analysis,OLB,15,3,0,1,3,0,0,0,0,1,0,0,3,1,"Hu, Jie"
2021,Spring,2021-sp,LA,281,Design Communications II,OLB,1,4,7,2,4,0,2,1,2,0,0,0,2,0,"Reschke, Craig M"
2021,Spring,2021-sp,LA,314,History of World Landscapes,OLC,5,89,28,18,10,5,1,3,1,0,1,0,5,0,"Rhee, Pollyanna"
2021,Spring,2021-sp,LA,480,Sustainable Design Principles,ONL,0,7,4,5,9,5,1,1,1,0,0,0,0,0,"Deal, Brian M"
2021,Spring,2021-sp,LAS,101,Design First Year Experience,ONL,20,8,2,2,1,2,1,0,3,1,0,0,4,0,"Soranso, Murillo S"
2021,Spring,2021-sp,LAS,102,Transfer Advantage,ONL,13,4,1,0,1,1,1,0,1,0,1,0,4,0,"Soranso, Murillo S"
2021,Spring,2021-sp,LAS,199,Global Perspectives Pre-Prof S,ONL,8,6,1,2,1,0,0,1,0,0,1,0,3,0,"Abney, Kate C"
2021,Spring,2021-sp,LAS,399,Leadership & Prof Development,OD,17,6,0,0,0,0,0,0,0,0,0,0,1,0,"Akinrinola, Ademola A"
2021,Spring,2021-sp,LAS,399,Leadership & Prof Development,OD,11,10,3,0,1,0,0,0,0,0,0,0,0,0,"Vallier, Nolan A"
2021,Spring,2021-sp,LAST,170,Introduction to Latin America,OD,1,9,2,2,2,1,0,0,2,0,0,0,3,0,"Grimaldi Calder, Grazzia"
2021,Spring,2021-sp,LAST,170,Introduction to Latin America,OD,0,7,3,2,3,3,1,1,0,1,0,0,2,0,"Grimaldi Calder, Grazzia"
2021,Spring,2021-sp,LAST,170,Introduction to Latin America,OD,1,6,4,1,3,1,1,2,1,0,0,0,2,0,"Grimaldi Calder, Grazzia"
2021,Spring,2021-sp,LAST,170,Introduction to Latin America,OD,1,9,2,1,4,1,0,2,0,0,0,0,1,0,"Migotto Brandol, Larissa"
2021,Spring,2021-sp,LAST,170,Introduction to Latin America,OD,3,5,2,1,4,2,1,1,0,0,0,0,2,0,"Migotto Brandol, Larissa"
2021,Spring,2021-sp,LAST,210,Life in the Andes,ONL,9,10,1,1,0,0,1,1,0,0,0,0,1,0,"Molina-Vital, Carlos R"
2021,Spring,2021-sp,LAW,303,Living the Law,ONL,25,25,7,1,1,0,0,0,0,0,0,0,0,0,"Pahre, Jennifer N"
2021,Spring,2021-sp,LAW,601,Contracts,ONL,0,6,10,26,25,11,2,0,0,0,0,0,0,0,"Brubaker, Ralph E"
2021,Spring,2021-sp,LAW,601,Contracts,ONL,3,4,7,35,8,6,6,2,1,0,0,0,0,0,"Kar, Robin B"
2021,Spring,2021-sp,LAW,602,Property,LCD,1,2,4,20,5,1,1,1,1,0,0,0,0,0,"Sherkow, Jacob S"
2021,Spring,2021-sp,LAW,604,Criminal Law,LEC,1,3,2,7,6,1,3,0,0,0,0,0,0,0,"Johnson, Eric A"
2021,Spring,2021-sp,LAW,604,Criminal Law,ONL,0,2,3,10,7,1,2,0,0,0,0,0,0,0,"Ross, Jacqueline E"
2021,Spring,2021-sp,LAW,604,Criminal Law,ONL,1,3,3,7,6,4,1,1,0,0,0,0,0,0,"Etienne, Margareth"
2021,Spring,2021-sp,LAW,606,Constitutional Law I,ONL,0,3,5,26,8,6,6,0,0,0,0,0,0,0,"Mazzone, Jason"
2021,Spring,2021-sp,LAW,606,Constitutional Law I,ONL,0,4,3,18,14,4,5,0,0,0,0,0,0,0,"Mazzone, Jason"
2021,Spring,2021-sp,LAW,606,Constitutional Law I,LCD,0,4,5,11,7,9,3,1,0,0,0,0,0,0,"Amar, Vikram D"
2021,Spring,2021-sp,LAW,610,Introduction to Advocacy,ONL,0,2,5,11,6,1,2,0,1,0,0,0,0,0,"Schulte, Aylon"
2021,Spring,2021-sp,LAW,610,Introduction to Advocacy,ONL,0,2,5,10,5,3,2,0,0,0,0,0,0,0,"Moritz, Shannon M"
2021,Spring,2021-sp,LAW,610,Introduction to Advocacy,LCD,1,3,1,7,9,0,3,0,0,0,0,0,0,0,"Anderson, Sean M"
2021,Spring,2021-sp,LAW,610,Introduction to Advocacy,ONL,1,1,3,6,6,2,2,0,0,0,0,0,0,0,"Sanderson, Kari"
2021,Spring,2021-sp,LAW,610,Introduction to Advocacy,ONL,2,3,2,7,6,3,1,1,0,0,0,0,0,0,"Alam, Rummana"
2021,Spring,2021-sp,LAW,610,Introduction to Advocacy,ONL,1,3,1,7,8,4,1,0,0,0,0,0,1,0,"Pea, Janice F"
2021,Spring,2021-sp,LAW,615,Administrative Law,ONL,1,5,11,8,10,1,0,0,0,0,0,0,0,0,"Sharpe, Jamelle C"
2021,Spring,2021-sp,LAW,631,Secured Transactions,ONL,1,10,6,7,5,5,3,0,0,0,0,0,0,0,"Lawless, Robert M"
2021,Spring,2021-sp,LAW,633,Business Associations I,ONL,1,9,0,5,8,0,0,1,0,0,0,0,0,0,"Sharpe, Nicola F"
2021,Spring,2021-sp,LAW,638,White Collar Crime (ONL),ONL,2,6,3,2,2,2,1,2,0,1,0,0,0,0,"Bohm, Jason M"
2021,Spring,2021-sp,LAW,670,Elder Law,ONL,2,6,5,17,8,2,0,0,0,0,0,0,0,0,"Kaplan, Richard L"
2021,Spring,2021-sp,LAW,679,Criminal Proc: Adjudication,ONL,1,8,21,36,16,3,0,0,0,0,0,0,0,0,"Leipold, Andrew D"
2021,Spring,2021-sp,LAW,680,Professional Responsibility,ONL,0,11,12,27,16,5,1,1,0,0,0,0,0,0,"Kordik, Ellen R"
2021,Spring,2021-sp,LAW,686,Remedies,ONL,1,7,5,2,15,0,0,0,0,0,0,0,0,0,"Pahre, Jennifer N"
2021,Spring,2021-sp,LAW,792,Law and Psychology,ONL,0,3,8,7,3,0,0,1,0,0,0,0,0,0,"Bilz, Kenworthey"
2021,Spring,2021-sp,LAW,792,"Race, Society, & the Law",OLC,0,2,6,10,3,1,0,0,0,0,0,0,0,0,"Brown, Kevin"
2021,Spring,2021-sp,LAW,794,Mergers & Acquisitions,ONL,1,3,7,6,1,3,0,0,0,0,0,0,0,0,"McClane, Jeremy"
2021,Spring,2021-sp,LEAD,140,Interpersonal Intelligence,ONL,14,12,3,1,5,0,0,1,2,0,0,0,4,0,"Smist, Jennifer A"
2021,Spring,2021-sp,LEAD,140,Interpersonal Intelligence,ONL,13,29,6,4,1,6,0,0,0,0,0,0,0,0,"Johnson, Curtis"
2021,Spring,2021-sp,LEAD,260,Foundations of Leadership,OLC,87,38,16,4,6,5,4,2,1,0,1,1,3,0,"Smist, Jennifer A"
2021,Spring,2021-sp,LEAD,321,Training and Development,OLC,0,17,3,0,1,1,0,1,0,0,0,0,1,0,"Leman, Amy M"
2021,Spring,2021-sp,LEAD,380,Leadership in Groups and Teams,ONL,29,7,9,1,2,1,1,0,0,0,1,0,1,0,"Collins, Jasmine D"
2021,Spring,2021-sp,LEAD,470,Leading Prof Orgs & Comm,ONL,19,2,1,1,0,0,0,0,0,0,0,0,0,0,"Smist, Jennifer A"
2021,Spring,2021-sp,LEAD,480,Collaborative Leadership,ONL,19,25,2,2,1,0,0,0,0,0,0,0,1,0,"Chunoo, Vivechkanand S"
2021,Spring,2021-sp,LER,523,Org Fundamentals for HR,ONL,0,10,7,2,3,1,0,0,0,0,0,0,0,0,"Benton, Richard"
2021,Spring,2021-sp,LER,542,Collective Bargaining,ONL,0,28,3,2,2,1,0,0,0,0,0,0,0,0,"Riordan, Christine A"
2021,Spring,2021-sp,LER,567,Negotiation in HR Decisions,ONL,1,15,9,0,0,0,0,0,1,0,0,0,0,0,"Cardador, Maria T"
2021,Spring,2021-sp,LER,569,Power & Influence in HRM,ONL,0,22,2,0,1,0,0,0,0,0,0,0,0,0,"Benton, Richard"
2021,Spring,2021-sp,LER,590,Compar Employ Relations System,ONL,7,7,4,3,0,0,0,0,0,0,0,0,0,0,"Mun, Eunmi"
2021,Spring,2021-sp,LER,590,Economics Gender & Workforce,ONL,0,5,17,7,6,0,0,0,0,0,0,0,0,0,"Weinstein, Russell M"
2021,Spring,2021-sp,LER,590,"Infl, Chng & Politics in Org",ONL,15,6,1,0,1,0,1,0,0,1,0,0,0,0,"Schultz, James M"
2021,Spring,2021-sp,LER,590,Leadership & Employ Engagement,ONL,13,3,3,1,1,0,0,0,0,0,0,0,0,0,"Pearlman, Laurence J"
2021,Spring,2021-sp,LER,590,Negotiation Prin in HR Context,ONL,1,16,8,6,0,0,1,0,2,0,0,1,0,0,"Cardador, Maria T"
2021,Spring,2021-sp,LER,590,Successful Change Mgmt,ONL,13,4,2,1,1,1,1,0,0,0,0,0,0,0,"Mies, Erin K"
2021,Spring,2021-sp,LER,590,Talent Management,ONL,7,16,15,2,0,0,0,0,0,0,0,0,0,0,"Ramsey, Kimberly J"
2021,Spring,2021-sp,LER,591,Employment Relations Systems,ONL,7,13,3,5,0,0,0,0,0,0,0,0,0,0,"Mun, Eunmi"
2021,Spring,2021-sp,LER,593,Quantitative Methods in LER,ONL,12,9,4,3,3,1,0,1,0,0,0,0,0,0,"Liu, Yihao"
2021,Spring,2021-sp,LER,595,Managing Diversity Globally,ONL,2,16,9,2,4,2,0,0,0,0,0,0,0,0,"Kramer, Amit"
2021,Spring,2021-sp,LING,100,Intro to Language Science,OLC,20,18,9,10,5,1,5,1,2,1,2,0,3,0,"Green, Jeffrey J"
2021,Spring,2021-sp,LING,115,Language and Culture in India,ONL,3,13,16,12,9,15,3,5,3,0,1,3,0,1,"Mishra, Mithilesh"
2021,Spring,2021-sp,LING,210,Language History,OLC,7,6,0,2,2,0,0,0,0,3,0,0,1,0,"Gent, Helen M"
2021,Spring,2021-sp,LING,222,Language in Globalization,OLC,7,7,9,0,5,2,2,0,2,1,1,0,3,1,"Sanei, Taraneh"
2021,Spring,2021-sp,LING,225,"Language, Mind, and Brain",OLC,12,6,3,4,3,0,0,1,0,0,0,0,2,0,"Goldshtein, Maria"
2021,Spring,2021-sp,LING,250,Linguistic Diversity in the US,OLC,18,26,3,2,1,0,2,2,3,0,0,1,0,0,"Wawire, Gorrety N"
2021,Spring,2021-sp,LING,270,"Language, Technology & Society",OLC,26,5,1,1,1,0,1,1,0,0,0,0,2,0,"Dell, Brennan M"
2021,Spring,2021-sp,LING,301,Elements of Syntax,ONL,1,7,1,3,0,5,1,1,0,2,0,1,3,0,"Sun, Yan"
2021,Spring,2021-sp,LING,302,Elements of Phonology,OLC,4,7,1,2,4,2,1,4,8,0,0,1,0,0,"Shosted, Ryan K"
2021,Spring,2021-sp,LING,307,Elmnts Semantics & Pragmatics,OLC,24,4,2,1,1,1,1,1,0,0,0,0,4,0,"Del Pinal, Guillermo"
2021,Spring,2021-sp,LING,406,Intro to Computational Ling,OLC,11,8,0,1,3,0,0,0,0,0,2,0,1,0,"Girju, Corina R"
2021,Spring,2021-sp,LING,406,Intro to Computational Ling,OLC,7,9,2,2,4,0,0,1,0,0,0,0,0,0,"Girju, Corina R"
2021,Spring,2021-sp,LLS,100,Intro Latina/Latino Studies,OD,7,13,3,2,0,0,0,1,0,0,2,0,1,0,"Mora, Juan I"
2021,Spring,2021-sp,LLS,100,Intro Latina/Latino Studies,OD,19,7,0,0,0,0,0,0,0,0,0,0,2,0,"Ortega, Carolina"
2021,Spring,2021-sp,LLS,100,Intro Latina/Latino Studies,OD,6,19,1,1,0,0,0,2,0,0,0,0,0,0,"Mora, Juan I"
2021,Spring,2021-sp,LLS,100,Intro Latina/Latino Studies,OD,19,6,3,0,0,0,0,0,1,0,0,0,0,0,"Ortega, Carolina"
2021,Spring,2021-sp,LLS,240,Latina/o Popular Culture,ONL,0,22,6,1,4,0,0,2,0,0,0,0,0,0,"Garcia Hernande, Yessica"
2021,Spring,2021-sp,LLS,250,Latina/os on the Bronze Screen,ONL,6,8,4,3,0,1,0,0,0,2,1,0,2,0,"Romero, Rolando J"
2021,Spring,2021-sp,LLS,279,Mexican-American History,OD,6,17,0,0,2,0,1,0,1,1,0,0,2,0,"Ettinger, Sean N"
2021,Spring,2021-sp,LLS,279,Mexican-American History,OD,15,8,2,0,0,1,0,0,0,1,0,0,1,0,"Ettinger, Sean N"
2021,Spring,2021-sp,LLS,343,Criminalization and Punishment,ONL,6,8,5,3,1,2,0,1,0,0,0,0,0,0,"Velasquez Estra, Ruth E"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,OD,14,11,4,2,2,0,1,1,0,0,0,0,0,0,"Pyo, Yeah In"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,OD,12,17,1,0,2,0,0,0,0,0,1,0,1,0,"Yomtoob, Desiree R"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,OD,10,8,2,7,2,1,0,2,0,2,0,0,0,0,"Das, Susmita"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,OD,19,6,4,4,0,0,0,0,1,0,0,0,1,0,"Pyo, Yeah In"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,OD,18,13,1,1,1,1,0,0,0,0,0,0,0,0,"Yomtoob, Desiree R"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,DIS,24,5,0,2,0,1,0,0,0,0,0,0,0,0,"Mukhopadhyay, Anirban"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,OD,12,8,2,3,3,3,1,0,0,1,0,0,0,0,"Das, Susmita"
2021,Spring,2021-sp,MACS,100,Intro to Popular TV & Movies,DIS,16,9,3,1,0,0,1,0,0,0,0,0,0,0,"Mukhopadhyay, Anirban"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,6,10,3,0,2,4,1,1,0,0,0,0,1,0,"Peng, Anqi"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,6,7,7,3,4,0,0,0,0,0,0,1,0,0,"Peng, Anqi"
2021,Spring,2021-sp,MACS,101,Intro to the Media,LCD,12,5,3,1,0,2,0,0,0,0,0,0,1,0,"Carrillo Fuchs, David E"
2021,Spring,2021-sp,MACS,101,Intro to the Media,LCD,12,8,0,3,0,0,0,0,0,0,0,0,2,0,"Carrillo Fuchs, David E"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,5,13,1,3,1,2,1,0,0,0,0,0,0,0,"Irving-Thomas, Leonard O"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,4,9,4,1,4,1,0,0,0,0,0,0,0,0,"Irving-Thomas, Leonard O"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,21,2,1,0,0,1,0,0,0,0,0,0,3,0,"Helmke, William H"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,10,9,4,1,0,0,0,0,0,1,0,0,0,0,"Malo, Gabriel R"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,4,9,4,3,2,1,1,0,0,1,0,0,2,0,"Haugen, Matthew B"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,10,6,6,1,2,0,1,0,0,0,0,0,2,0,"Malo, Gabriel R"
2021,Spring,2021-sp,MACS,101,Intro to the Media,ONL,22,1,1,2,0,1,1,1,0,0,0,0,0,0,"Helmke, William H"
2021,Spring,2021-sp,MACS,203,Contemporary Movies,ONL,0,4,27,18,4,1,0,0,1,1,0,0,1,0,"Valkanova, Dora R"
2021,Spring,2021-sp,MACS,224,Sportsmedia Technology Culture,ONL,23,33,7,3,9,1,0,6,1,2,0,3,0,0,"Cole, Cheryl L"
2021,Spring,2021-sp,MACS,260,Film Production,OLC,9,34,2,0,0,1,0,0,0,0,0,0,0,0,"Font Bas, Victor"
2021,Spring,2021-sp,MACS,264,Creative and Info Economies,LCD,0,6,2,11,0,0,0,0,0,0,3,0,0,0,"Heuman, Joshua M"
2021,Spring,2021-sp,MACS,320,Popular Culture,ONL,0,12,1,20,5,1,1,1,0,0,0,0,0,0,"Heuman, Joshua M"
2021,Spring,2021-sp,MACS,326,"New Media, Culture & Society",OLC,5,12,5,6,2,1,0,0,0,0,0,0,2,0,"Aguayo, Angela J"
2021,Spring,2021-sp,MACS,351,Social Aspects of Media,ONL,0,9,2,4,9,5,1,5,1,0,1,0,1,0,"Reisner, Ann E"
2021,Spring,2021-sp,MACS,356,Sex & Gender in Popular Media,ONL,2,13,4,0,8,0,0,6,0,0,1,0,2,0,"Valdivia, Angharad N"
2021,Spring,2021-sp,MACS,361,Film Theory and Criticism,ONL,1,2,12,10,2,0,0,0,0,0,0,5,2,0,"Valkanova, Dora R"
2021,Spring,2021-sp,MACS,372,Screenwriting,ONL,8,14,1,2,0,0,0,1,0,0,0,0,0,0,"Kurt, Eric M"
2021,Spring,2021-sp,MACS,395,Documentary and Music Culture,ONL,16,4,4,2,5,0,3,2,0,0,0,0,6,0,"Aguayo, Angela J"
2021,Spring,2021-sp,MATH,103,Theory of Arithmetic,OLC,3,29,0,6,6,0,1,0,0,0,1,0,0,0,"Hoffmeister, April M"
2021,Spring,2021-sp,MATH,112,Algebra,OLC,5,10,4,4,5,7,7,10,7,2,1,2,1,0,"Reddy, Alison"
2021,Spring,2021-sp,MATH,115,Preparation for Calculus,OLC,3,32,0,19,35,1,6,22,0,2,6,0,5,0,"Hoffmeister, April M"
2021,Spring,2021-sp,MATH,117,Elementary Mathematics,ONL,5,17,0,0,2,0,0,0,0,0,0,0,0,0,"Hoffmeister, April M"
2021,Spring,2021-sp,MATH,124,Finite Mathematics,ONL,2,0,4,5,3,2,2,0,1,2,1,0,0,0,"Wang, Haoyi"
2021,Spring,2021-sp,MATH,124,Finite Mathematics,ONL,0,3,6,6,1,3,3,0,0,0,1,0,1,0,"Rachfal, Emily T"
2021,Spring,2021-sp,MATH,124,Finite Mathematics,ONL,1,2,4,7,3,2,0,1,1,1,0,0,1,0,"Govindarajan, Advith"
2021,Spring,2021-sp,MATH,181,A Mathematical World,ONL,0,6,6,1,6,3,1,1,0,2,1,0,0,0,"Donepudi, Ravi Kiran"
